Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
20, 0.340573, -0.138863, 0.0586576
20, 0.345362, -0.144848, 0.0532707
20, 0.345362, -0.145447, 0.0490809
20, 0.338179, -0.143053, 0.0442925
20, 0.342369, -0.138264, 0.0544678
20, 0.348355, -0.139462, 0.0574605
20, 0.347157, -0.143053, 0.0496794
20, 0.344165, -0.141257, 0.0490809
20, 0.344165, -0.137666, 0.0508765
20, 0.345362, -0.141856, 0.0562635
20, 0.35015, -0.149038, 0.0610518
20, 0.347157, -0.14006, 0.0604533
20, 0.341771, -0.135272, 0.0586576
20, 0.343566, -0.142454, 0.0472852
20, 0.347756, -0.146644, 0.0472852
20, 0.344763, -0.143651, 0.0395041
20, 0.341172, -0.140659, 0.0442925
20, 0.339975, -0.147243, 0.0472852
20, 0.341172, -0.153228, 0.0418983
20, 0.350749, -0.153827, 0.0556649
20, 0.339975, -0.144848, 0.0442925
20, 0.341771, -0.149637, 0.0472852
20, 0.344165, -0.155024, 0.0490809
20, 0.342968, -0.150834, 0.0424969
20, 0.349552, -0.147243, 0.0520736
20, 0.338778, -0.143651, 0.0454896
20, 0.342968, -0.149038, 0.0484823
20, 0.348355, -0.14844, 0.0520736
20, 0.347756, -0.14006, 0.0478838
20, 0.347157, -0.14425, 0.0478838
20, 0.337581, -0.149038, 0.0538693
20, 0.342968, -0.150235, 0.056862
20, 0.342968, -0.138863, 0.0616504
20, 0.34596, -0.141257, 0.0688329
20, 0.337581, -0.143053, 0.0646431
20, 0.334588, -0.142454, 0.0610518
20, 0.341172, -0.143053, 0.0664388
20, 0.339975, -0.147841, 0.063446
20, 0.339376, -0.153228, 0.0556649
20, 0.335785, -0.152031, 0.0640446
20, 0.335187, -0.141856, 0.0586576
20, 0.343566, -0.145447, 0.0550664
20, 0.340573, -0.147841, 0.0550664
20, 0.341172, -0.145447, 0.056862
20, 0.343566, -0.140659, 0.063446
20, 0.341172, -0.147841, 0.0658402
20, 0.341172, -0.144848, 0.0562635
20, 0.344763, -0.147841, 0.0580591
20, 0.342369, -0.142454, 0.0592562
20, 0.342369, -0.142454, 0.0562635
20, 0.347756, -0.146644, 0.0550664
20, 0.342369, -0.14425, 0.0538693
20, 0.342968, -0.141257, 0.0544678
20, 0.342968, -0.145447, 0.0646431
20, 0.344763, -0.150834, 0.0574605
20, 0.35015, -0.147243, 0.0520736
20, 0.343566, -0.138264, 0.0610518
20, 0.345362, -0.143651, 0.0676358
20, 0.34596, -0.144848, 0.0598547
20, 0.347756, -0.146644, 0.0664388
20, 0.341771, -0.136469, 0.0556649
20, 0.341771, -0.142454, 0.0616504
20, 0.340573, -0.14425, 0.0646431
20, 0.338778, -0.144848, 0.0592562
20, 0.343566, -0.14006, 0.07003
20, 0.332792, -0.13587, 0.0628475
20, 0.340573, -0.142454, 0.0598547
20, 0.342968, -0.14844, 0.0616504
20, 0.341172, -0.14006, 0.0640446
20, 0.340573, -0.14006, 0.0652417
20, 0.336384, -0.147243, 0.0676358
20, 0.341172, -0.14425, 0.0664388
20, 0.345362, -0.138863, 0.0640446
20, 0.341771, -0.14425, 0.0586576
20, 0.333391, -0.140659, 0.0604533
20, 0.334588, -0.14006, 0.0610518
20, 0.337581, -0.13587, 0.0682344
20, 0.336982, -0.140659, 0.0658402
20, 0.336384, -0.143053, 0.0580591
20, 0.339376, -0.143651, 0.0640446
20, 0.342369, -0.14425, 0.0610518
20, 0.344763, -0.14425, 0.0562635
20, 0.336384, -0.146644, 0.0616504
20, 0.335187, -0.143053, 0.0556649
32, 0.342369, -0.14425, 0.0688329
20, 0.340573, -0.138264, 0.0556649
20, 0.341771, -0.142454, 0.0586576
20, 0.340573, -0.146644, 0.0616504
20, 0.34596, -0.144848, 0.0556649
20, 0.342369, -0.142454, 0.0616504
20, 0.331595, -0.14006, 0.0592562
20, 0.333989, -0.146644, 0.056862
20, 0.337581, -0.147841, 0.0658402
20, 0.338778, -0.14425, 0.0622489
20, 0.340573, -0.143651, 0.0628475
20, 0.339376, -0.144848, 0.0628475
20, 0.341771, -0.143053, 0.0550664
20, 0.345362, -0.142454, 0.056862
20, 0.341771, -0.143053, 0.0628475
20, 0.335785, -0.144848, 0.0586576
20, 0.338179, -0.14425, 0.0640446
20, 0.339376, -0.141856, 0.056862
20, 0.342369, -0.143651, 0.0598547
20, 0.339975, -0.143053, 0.0538693
20, 0.336384, -0.140659, 0.0604533
20, 0.344165, -0.136469, 0.0586576
20, 0.344165, -0.139462, 0.0472852
20, 0.339975, -0.141856, 0.0580591
20, 0.338179, -0.136469, 0.056862
22, 0.338778, -0.132878, 0.0562635
20, 0.345362, -0.141856, 0.0550664
20, 0.34596, -0.141257, 0.0490809
20, 0.344763, -0.144848, 0.0520736
20, 0.344165, -0.141856, 0.0538693
20, 0.340573, -0.138264, 0.0484823
20, 0.348355, -0.14425, 0.0520736
20, 0.342369, -0.140659, 0.0526722
20, 0.344763, -0.143651, 0.0490809
20, 0.338179, -0.140659, 0.0484823
20, 0.341771, -0.139462, 0.050278
20, 0.336982, -0.14006, 0.0389056
20, 0.342968, -0.146644, 0.0395041
20, 0.339975, -0.146644, 0.0448911
20, 0.344763, -0.144848, 0.0412998
20, 0.347157, -0.142454, 0.0395041
20, 0.349552, -0.150834, 0.0448911
20, 0.347756, -0.150834, 0.0407012
20, 0.351347, -0.151432, 0.0430954
20, 0.351347, -0.143651, 0.0430954
20, 0.345362, -0.143651, 0.0454896
20, 0.34596, -0.14844, 0.0532707
20, 0.347756, -0.14844, 0.0460881
20, 0.341771, -0.144848, 0.0466867
20, 0.35015, -0.146644, 0.0508765
22, 0.34596, -0.14844, 0.043694
20, 0.345362, -0.152031, 0.0508765
20, 0.339975, -0.141856, 0.0520736
20, 0.338778, -0.146046, 0.0484823
20, 0.343566, -0.150235, 0.0544678
20, 0.342968, -0.149038, 0.050278
20, 0.344763, -0.144848, 0.050278
20, 0.342968, -0.142454, 0.0526722
20, 0.343566, -0.14844, 0.0484823
20, 0.344165, -0.144848, 0.0526722
20, 0.340573, -0.143651, 0.0526722
20, 0.339975, -0.140659, 0.0484823
20, 0.341172, -0.145447, 0.0562635
20, 0.342968, -0.146644, 0.0520736
20, 0.342968, -0.14006, 0.0526722
20, 0.342968, -0.141257, 0.0550664
20, 0.342968, -0.143053, 0.050278
20, 0.341771, -0.146046, 0.0580591
20, 0.350749, -0.147841, 0.0520736
20, 0.349552, -0.14425, 0.0580591
20, 0.344165, -0.14844, 0.0472852
20, 0.342968, -0.149038, 0.0496794
20, 0.347756, -0.142454, 0.0550664
20, 0.338778, -0.139462, 0.0472852
20, 0.340573, -0.147841, 0.0544678
22, 0.339975, -0.149038, 0.0466867
20, 0.344763, -0.143651, 0.0562635
20, 0.351347, -0.146046, 0.0622489
20, 0.339376, -0.145447, 0.0478838
20, 0.341771, -0.14425, 0.0490809
20, 0.340573, -0.143053, 0.0478838
20, 0.342968, -0.141257, 0.0466867
20, 0.346559, -0.151432, 0.0460881
20, 0.341172, -0.150235, 0.0532707
20, 0.341771, -0.149637, 0.0562635
20, 0.35015, -0.146046, 0.0586576
30, 0.35015, -0.146046, 0.0586576
27, 0.342369, -0.141257, 0.0514751
20, 0.343566, -0.141856, 0.0538693
20, 0.348355, -0.146644, 0.0598547
20, 0.339975, -0.142454, 0.0526722
20, 0.341771, -0.14425, 0.0598547
20, 0.340573, -0.137666, 0.063446
20, 0.341172, -0.139462, 0.0604533
20, 0.342369, -0.143651, 0.0724242
20, 0.336982, -0.14425, 0.0616504
20, 0.338778, -0.139462, 0.0592562
20, 0.341172, -0.136469, 0.0760155
20, 0.337581, -0.145447, 0.0628475
20, 0.338778, -0.143053, 0.0694315
20, 0.339975, -0.142454, 0.0682344
20, 0.340573, -0.140659, 0.0610518
20, 0.339975, -0.147243, 0.0706286
20, 0.338778, -0.143651, 0.0712271
20, 0.336982, -0.139462, 0.0742199
20, 0.341771, -0.141856, 0.0724242
20, 0.338179, -0.145447, 0.0724242
20, 0.339975, -0.146644, 0.0688329
20, 0.338179, -0.14006, 0.0658402
20, 0.339376, -0.141856, 0.0718257
20, 0.344763, -0.147243, 0.0616504
20, 0.344165, -0.147841, 0.0688329
20, 0.338778, -0.141257, 0.0712271
20, 0.334588, -0.132279, 0.0592562
20, 0.339975, -0.146644, 0.0628475
20, 0.340573, -0.143651, 0.0604533
20, 0.342968, -0.141257, 0.0622489
20, 0.338179, -0.14006, 0.0664388
20, 0.335187, -0.149038, 0.0610518
20, 0.345362, -0.149637, 0.0622489
20, 0.341771, -0.146644, 0.0586576
20, 0.343566, -0.14425, 0.0592562
20, 0.340573, -0.147841, 0.0544678
20, 0.340573, -0.149637, 0.0514751
20, 0.35015, -0.143053, 0.0520736
22, 0.343566, -0.14006, 0.0532707
28, 0.347756, -0.146644, 0.0550664
20, 0.344165, -0.14844, 0.0550664
20, 0.338778, -0.138264, 0.0466867
20, 0.341172, -0.14425, 0.0544678
20, 0.340573, -0.146644, 0.0484823
20, 0.343566, -0.147841, 0.0550664
20, 0.337581, -0.140659, 0.0526722
20, 0.333391, -0.143651, 0.0544678
20, 0.342968, -0.144848, 0.0562635
20, 0.337581, -0.142454, 0.0574605
20, 0.337581, -0.140659, 0.0622489
20, 0.336384, -0.14006, 0.0544678
20, 0.337581, -0.143053, 0.0508765
20, 0.338179, -0.141257, 0.0598547
20, 0.339376, -0.139462, 0.0538693
20, 0.339975, -0.143053, 0.0592562
20, 0.330398, -0.141856, 0.0586576
20, 0.340573, -0.143651, 0.0520736
20, 0.342369, -0.136469, 0.056862
20, 0.335785, -0.133476, 0.056862
20, 0.333989, -0.138863, 0.0514751
20, 0.339376, -0.141856, 0.0604533
20, 0.339975, -0.137666, 0.0574605
20, 0.337581, -0.138264, 0.0544678
22, 0.338179, -0.146644, 0.0550664
28, 0.348953, -0.141856, 0.0616504
20, 0.339975, -0.136469, 0.0574605
20, 0.342369, -0.14844, 0.0616504
20, 0.342968, -0.149038, 0.0550664
20, 0.343566, -0.14006, 0.0532707
20, 0.343566, -0.13587, 0.0448911
20, 0.34596, -0.14425, 0.0424969
20, 0.344763, -0.145447, 0.0466867
20, 0.344165, -0.146644, 0.0418983
20, 0.345362, -0.14425, 0.0442925
20, 0.346559, -0.149038, 0.0466867
20, 0.346559, -0.153228, 0.043694
20, 0.344165, -0.144848, 0.0478838
20, 0.341771, -0.14006, 0.0424969
20, 0.34596, -0.14425, 0.0412998
20, 0.34596, -0.147243, 0.043694
20, 0.35015, -0.146644, 0.0412998
20, 0.351946, -0.142454, 0.0478838
20, 0.34596, -0.147841, 0.0448911
20, 0.341771, -0.14844, 0.0371099
21, 0.345362, -0.149637, 0.0472852
22, 0.341771, -0.146644, 0.0401027
20, 0.346559, -0.153827, 0.0532707
20, 0.343566, -0.150834, 0.0526722
20, 0.347157, -0.146644, 0.0466867
20, 0.347756, -0.141856, 0.0490809
20, 0.343566, -0.146644, 0.0496794
20, 0.344763, -0.150834, 0.050278
20, 0.34596, -0.143651, 0.0520736
20, 0.347157, -0.137666, 0.0490809
20, 0.347157, -0.14006, 0.0544678
20, 0.347157, -0.150235, 0.0556649
20, 0.344763, -0.147841, 0.0466867
20, 0.35015, -0.137666, 0.0490809
20, 0.347157, -0.143651, 0.0490809
20, 0.345362, -0.147243, 0.0514751
20, 0.351946, -0.151432, 0.0532707
20, 0.346559, -0.14844, 0.0556649
20, 0.346559, -0.142454, 0.0508765
20, 0.344763, -0.150834, 0.0544678
20, 0.339376, -0.150235, 0.0508765
20, 0.342369, -0.141257, 0.0544678
20, 0.338778, -0.142454, 0.0496794
20, 0.341172, -0.150235, 0.0574605
20, 0.347157, -0.14844, 0.0460881
20, 0.347756, -0.146046, 0.0556649
20, 0.341172, -0.14006, 0.0526722
20, 0.341771, -0.146644, 0.056862
20, 0.346559, -0.147841, 0.0604533
20, 0.344763, -0.138863, 0.0508765
20, 0.341172, -0.138863, 0.0544678
20, 0.338179, -0.143651, 0.0550664
20, 0.340573, -0.146046, 0.0538693
20, 0.345362, -0.142454, 0.0610518
20, 0.336982, -0.138863, 0.0580591
20, 0.335785, -0.144848, 0.0550664
20, 0.339376, -0.145447, 0.0580591
20, 0.342369, -0.14425, 0.0598547
20, 0.344763, -0.138863, 0.0562635
20, 0.342369, -0.150834, 0.0622489
20, 0.339376, -0.149637, 0.0616504
20, 0.342369, -0.145447, 0.0556649
20, 0.342369, -0.143053, 0.0628475
20, 0.335785, -0.143053, 0.0556649
20, 0.338778, -0.144848, 0.0478838
20, 0.346559, -0.144848, 0.0628475
20, 0.344763, -0.141257, 0.0556649
20, 0.34596, -0.144848, 0.0484823
20, 0.341172, -0.147243, 0.0580591
20, 0.342968, -0.146644, 0.0508765
20, 0.352544, -0.142454, 0.0646431
20, 0.351347, -0.151432, 0.063446
20, 0.345362, -0.146046, 0.050278
20, 0.345362, -0.14425, 0.0544678
20, 0.339975, -0.138863, 0.0514751
20, 0.342968, -0.14425, 0.0598547
20, 0.344165, -0.14844, 0.0562635
20, 0.339975, -0.146046, 0.0604533
20, 0.343566, -0.142454, 0.0628475
20, 0.342968, -0.143053, 0.0610518
20, 0.342968, -0.146644, 0.0706286
20, 0.339376, -0.145447, 0.0682344
20, 0.344165, -0.141856, 0.0694315
20, 0.342968, -0.147243, 0.0712271
20, 0.342369, -0.144848, 0.0622489
20, 0.343566, -0.14844, 0.0724242
20, 0.335187, -0.138264, 0.0676358
20, 0.342968, -0.14844, 0.07003
20, 0.344165, -0.149637, 0.0712271
20, 0.344763, -0.14425, 0.0676358
20, 0.341771, -0.138264, 0.0712271
20, 0.335785, -0.14425, 0.0694315
20, 0.342968, -0.145447, 0.0694315
20, 0.344763, -0.138264, 0.0682344
20, 0.340573, -0.14006, 0.0712271
20, 0.336982, -0.141856, 0.0658402
20, 0.340573, -0.14425, 0.0658402
20, 0.34596, -0.141257, 0.0694315
20, 0.348355, -0.135272, 0.0574605
20, 0.342369, -0.14006, 0.0574605
20, 0.3298, -0.140659, 0.0622489
20, 0.340573, -0.142454, 0.0580591
20, 0.343566, -0.141257, 0.0544678
20, 0.336384, -0.147841, 0.0544678
20, 0.337581, -0.14425, 0.0496794
20, 0.344165, -0.14425, 0.0586576
30, 0.346559, -0.137067, 0.0586576
20, 0.342369, -0.137666, 0.056862
20, 0.344165, -0.146644, 0.0580591
20, 0.343566, -0.142454, 0.0580591
20, 0.342369, -0.141856, 0.0544678
20, 0.340573, -0.143053, 0.0508765
20, 0.342968, -0.14844, 0.0454896
20, 0.339975, -0.147243, 0.0532707
20, 0.343566, -0.141257, 0.0550664
20, 0.339376, -0.137666, 0.0598547
20, 0.332194, -0.146046, 0.0610518
20, 0.336982, -0.146046, 0.0586576
20, 0.338778, -0.137666, 0.0676358
20, 0.339975, -0.141856, 0.0658402
20, 0.336982, -0.140659, 0.0628475
20, 0.333989, -0.14006, 0.0670373
20, 0.338179, -0.140659, 0.056862
20, 0.343566, -0.136469, 0.0580591
20, 0.341172, -0.146644, 0.0574605
20, 0.339376, -0.143053, 0.0472852
20, 0.34596, -0.141856, 0.050278
20, 0.342968, -0.139462, 0.0466867
20, 0.345362, -0.149637, 0.056862
20, 0.338778, -0.146046, 0.050278
20, 0.338778, -0.138264, 0.0556649
20, 0.34596, -0.140659, 0.0520736
20, 0.343566, -0.143053, 0.043694
20, 0.344763, -0.145447, 0.0448911
20, 0.342369, -0.137067, 0.0460881
20, 0.343566, -0.138264, 0.0526722
20, 0.345362, -0.14844, 0.056862
20, 0.340573, -0.146046, 0.0496794
20, 0.338179, -0.141257, 0.0580591
20, 0.339975, -0.142454, 0.050278
20, 0.346559, -0.147841, 0.0526722
20, 0.343566, -0.14425, 0.0478838
20, 0.34596, -0.142454, 0.0496794
20, 0.347157, -0.141257, 0.050278
20, 0.344165, -0.14844, 0.0532707
20, 0.34596, -0.152031, 0.0544678
20, 0.344165, -0.144848, 0.0550664
20, 0.341172, -0.143651, 0.0490809
20, 0.345362, -0.149637, 0.0514751
20, 0.34596, -0.147243, 0.056862
20, 0.342369, -0.141856, 0.0586576
20, 0.339975, -0.140659, 0.0598547
20, 0.345362, -0.146046, 0.0616504
20, 0.345362, -0.145447, 0.0580591
20, 0.345362, -0.14425, 0.0562635
20, 0.340573, -0.138264, 0.0466867
20, 0.340573, -0.151432, 0.0478838
20, 0.344165, -0.14844, 0.0442925
20, 0.342968, -0.142454, 0.0401027
20, 0.338778, -0.143651, 0.0395041
20, 0.335187, -0.149038, 0.0460881
20, 0.34596, -0.14844, 0.0496794
20, 0.35015, -0.14425, 0.0496794
20, 0.345362, -0.14425, 0.0514751
20, 0.343566, -0.14844, 0.0418983
20, 0.345362, -0.147243, 0.0430954
20, 0.350749, -0.144848, 0.0496794
20, 0.344165, -0.143053, 0.043694
20, 0.346559, -0.149038, 0.0538693
20, 0.344763, -0.149038, 0.0472852
20, 0.351946, -0.146046, 0.0430954
20, 0.351946, -0.143053, 0.0496794
20, 0.344763, -0.149637, 0.0407012
20, 0.344763, -0.151432, 0.0472852
20, 0.35434, -0.146046, 0.0514751
20, 0.349552, -0.143053, 0.0460881
20, 0.347157, -0.142454, 0.0508765
20, 0.347157, -0.145447, 0.0508765
20, 0.348355, -0.143651, 0.0526722
20, 0.34596, -0.145447, 0.050278
20, 0.344165, -0.147243, 0.0562635
20, 0.339376, -0.143651, 0.0556649
20, 0.342369, -0.141856, 0.056862
20, 0.342369, -0.135272, 0.0622489
20, 0.339975, -0.142454, 0.0598547
20, 0.337581, -0.140659, 0.0550664
20, 0.344165, -0.141257, 0.07003
20, 0.345362, -0.138863, 0.0532707
20, 0.344763, -0.141856, 0.0628475
20, 0.335785, -0.14425, 0.0616504
20, 0.337581, -0.142454, 0.0592562
20, 0.343566, -0.142454, 0.063446
23, 0.345362, -0.141856, 0.0682344
20, 0.342968, -0.142454, 0.0556649
20, 0.339975, -0.14425, 0.056862
20, 0.341172, -0.142454, 0.0670373
20, 0.343566, -0.137666, 0.0664388
20, 0.35015, -0.146046, 0.0646431
20, 0.341172, -0.14844, 0.0592562
20, 0.343566, -0.141856, 0.0628475
20, 0.344763, -0.141856, 0.0556649
20, 0.342369, -0.149038, 0.0622489
20, 0.341172, -0.147243, 0.0544678
20, 0.343566, -0.143651, 0.050278
20, 0.34596, -0.143651, 0.0598547
20, 0.344763, -0.147841, 0.0496794
20, 0.344763, -0.147841, 0.056862
20, 0.344165, -0.141856, 0.0580591
20, 0.341771, -0.145447, 0.0580591
20, 0.342968, -0.149038, 0.0676358
20, 0.336982, -0.146644, 0.0616504
20, 0.341172, -0.138863, 0.063446
20, 0.345362, -0.138264, 0.0646431
20, 0.345362, -0.144848, 0.0592562
20, 0.338778, -0.145447, 0.0544678
20, 0.338179, -0.143053, 0.0646431
20, 0.336384, -0.138863, 0.0610518
20, 0.342968, -0.139462, 0.0616504
20, 0.343566, -0.145447, 0.0610518
20, 0.336384, -0.138264, 0.0586576
20, 0.340573, -0.138863, 0.0616504
20, 0.338778, -0.141856, 0.0652417
20, 0.339975, -0.141257, 0.0640446
20, 0.340573, -0.142454, 0.0640446
20, 0.341172, -0.141257, 0.0688329
20, 0.341172, -0.146046, 0.0652417
20, 0.342369, -0.147841, 0.0640446
20, 0.346559, -0.14425, 0.0658402
20, 0.341771, -0.137666, 0.056862
20, 0.343566, -0.144848, 0.0694315
20, 0.343566, -0.153228, 0.0628475
20, 0.342369, -0.146046, 0.0520736
20, 0.341771, -0.147243, 0.0658402
20, 0.330997, -0.145447, 0.0622489
20, 0.336982, -0.153827, 0.0628475
20, 0.342369, -0.147243, 0.0616504
20, 0.339975, -0.141856, 0.0610518
20, 0.341771, -0.142454, 0.0598547
20, 0.336982, -0.143651, 0.0598547
20, 0.343566, -0.143053, 0.0598547
20, 0.34596, -0.139462, 0.0592562
20, 0.339376, -0.138863, 0.0664388
20, 0.341172, -0.141257, 0.0640446
20, 0.342968, -0.14006, 0.0616504
20, 0.344763, -0.138264, 0.0706286
20, 0.338179, -0.13587, 0.0556649
20, 0.334588, -0.146046, 0.056862
20, 0.339376, -0.138264, 0.0640446
20, 0.343566, -0.136469, 0.0622489
20, 0.340573, -0.134673, 0.0646431
20, 0.333989, -0.141257, 0.0724242
20, 0.335785, -0.140659, 0.0670373
20, 0.339376, -0.136469, 0.0640446
20, 0.340573, -0.143053, 0.056862
20, 0.336384, -0.143651, 0.0556649
20, 0.334588, -0.146046, 0.0610518
20, 0.340573, -0.141257, 0.0574605
20, 0.344763, -0.143651, 0.0562635
20, 0.339975, -0.149038, 0.0478838
20, 0.338179, -0.140659, 0.0514751
20, 0.345362, -0.140659, 0.0538693
20, 0.347157, -0.141257, 0.0496794
20, 0.346559, -0.14844, 0.0532707
20, 0.338778, -0.14006, 0.0466867
20, 0.340573, -0.141257, 0.0538693
20, 0.347756, -0.142454, 0.0466867
20, 0.347756, -0.149038, 0.0490809
20, 0.345362, -0.142454, 0.0460881
20, 0.344165, -0.139462, 0.0395041
20, 0.348355, -0.142454, 0.0514751
20, 0.346559, -0.149038, 0.0418983
20, 0.349552, -0.143651, 0.0442925
20, 0.344763, -0.137666, 0.0466867
20, 0.342369, -0.141257, 0.0430954
22, 0.346559, -0.147841, 0.0550664
20, 0.348953, -0.147841, 0.0526722
20, 0.348355, -0.147841, 0.056862
30, 0.34596, -0.147243, 0.0526722
20, 0.349552, -0.149637, 0.0532707
20, 0.345362, -0.143651, 0.0472852
20, 0.339975, -0.138863, 0.050278
20, 0.342968, -0.139462, 0.0484823
20, 0.349552, -0.14425, 0.0478838
20, 0.347756, -0.150834, 0.0478838
20, 0.345362, -0.14425, 0.0520736
20, 0.346559, -0.140659, 0.0580591
20, 0.344763, -0.141856, 0.0580591
20, 0.342369, -0.147841, 0.0610518
20, 0.344165, -0.140659, 0.0532707
20, 0.338179, -0.138264, 0.0574605
20, 0.344165, -0.14844, 0.0508765
20, 0.344165, -0.150834, 0.0460881
20, 0.342968, -0.145447, 0.0508765
20, 0.344763, -0.145447, 0.0484823
20, 0.341172, -0.14844, 0.0526722
20, 0.343566, -0.14844, 0.0508765
20, 0.346559, -0.142454, 0.0508765
20, 0.344165, -0.141856, 0.0460881
20, 0.341172, -0.146046, 0.0430954
20, 0.344165, -0.14844, 0.0460881
20, 0.348355, -0.139462, 0.0424969
20, 0.342369, -0.142454, 0.0490809
20, 0.340573, -0.140659, 0.050278
20, 0.341172, -0.146644, 0.0526722
20, 0.344763, -0.143651, 0.0484823
20, 0.346559, -0.14006, 0.0550664
20, 0.341771, -0.14844, 0.0490809
20, 0.341172, -0.14844, 0.0538693
20, 0.34596, -0.14425, 0.0514751
20, 0.339376, -0.137067, 0.0454896
20, 0.341771, -0.143053, 0.0520736
20, 0.342968, -0.144848, 0.0472852
20, 0.345362, -0.143053, 0.0526722
20, 0.347756, -0.143651, 0.0550664
20, 0.338179, -0.14425, 0.0508765
20, 0.340573, -0.149038, 0.0574605
20, 0.344165, -0.143053, 0.0496794
20, 0.345362, -0.14006, 0.0550664
20, 0.342369, -0.141257, 0.0544678
20, 0.339975, -0.143053, 0.0616504
20, 0.339975, -0.142454, 0.0586576
20, 0.347756, -0.14006, 0.0562635
20, 0.347756, -0.141856, 0.0574605
20, 0.338179, -0.145447, 0.0562635
20, 0.341172, -0.141856, 0.0640446
20, 0.347157, -0.145447, 0.0604533
20, 0.342369, -0.146046, 0.0532707
20, 0.342968, -0.147243, 0.056862
20, 0.341172, -0.141856, 0.0520736
20, 0.348355, -0.144848, 0.0580591
20, 0.347157, -0.144848, 0.0586576
20, 0.34596, -0.149038, 0.0556649
20, 0.34596, -0.140659, 0.0526722
20, 0.347157, -0.143651, 0.0580591
20, 0.349552, -0.145447, 0.0508765
20, 0.348953, -0.151432, 0.0544678
20, 0.347756, -0.145447, 0.0580591
20, 0.342369, -0.138264, 0.056862
20, 0.348953, -0.146046, 0.0598547
20, 0.351347, -0.149637, 0.0640446
20, 0.344165, -0.138264, 0.0628475
20, 0.341771, -0.14006, 0.0628475
20, 0.339376, -0.14425, 0.0652417
20, 0.343566, -0.147243, 0.0670373
20, 0.341771, -0.143053, 0.0676358
20, 0.335785, -0.14006, 0.0724242
20, 0.336982, -0.140659, 0.0562635
20, 0.339975, -0.150235, 0.063446
20, 0.340573, -0.14425, 0.0682344
20, 0.335785, -0.138264, 0.0610518
20, 0.334588, -0.141856, 0.0682344
20, 0.331595, -0.142454, 0.0580591
20, 0.341771, -0.142454, 0.0646431
20, 0.344165, -0.138863, 0.0664388
20, 0.334588, -0.139462, 0.0640446
20, 0.339975, -0.14425, 0.0628475
20, 0.339376, -0.143053, 0.0670373
20, 0.346559, -0.141257, 0.0682344
20, 0.338179, -0.139462, 0.0610518
20, 0.334588, -0.146644, 0.0652417
20, 0.339975, -0.140659, 0.0592562
20, 0.342369, -0.141257, 0.0574605
20, 0.333391, -0.137067, 0.0544678
23, 0.339975, -0.141257, 0.0622489
20, 0.333391, -0.14425, 0.0550664
20, 0.340573, -0.142454, 0.0616504
20, 0.342968, -0.137067, 0.0592562
20, 0.340573, -0.138264, 0.0514751
20, 0.339975, -0.141257, 0.0580591
20, 0.339975, -0.141257, 0.0526722
20, 0.344763, -0.144848, 0.0544678
20, 0.342369, -0.149038, 0.0616504
20, 0.337581, -0.151432, 0.0538693
20, 0.337581, -0.138264, 0.0508765
20, 0.340573, -0.142454, 0.0592562
20, 0.341172, -0.14006, 0.0550664
20, 0.341172, -0.146644, 0.0544678
20, 0.336982, -0.141856, 0.0562635
20, 0.335785, -0.137666, 0.0598547
20, 0.339975, -0.147243, 0.0604533
20, 0.339376, -0.146046, 0.0586576
20, 0.335785, -0.141257, 0.0592562
20, 0.340573, -0.137067, 0.0580591
20, 0.336384, -0.136469, 0.0724242
20, 0.341771, -0.139462, 0.0622489
20, 0.338778, -0.141257, 0.0646431
20, 0.341172, -0.136469, 0.0670373
20, 0.338179, -0.137666, 0.0544678
20, 0.342369, -0.146644, 0.063446
20, 0.335187, -0.139462, 0.0556649
20, 0.338778, -0.134075, 0.0586576
20, 0.335785, -0.135272, 0.0652417
20, 0.336384, -0.14425, 0.0544678
20, 0.339975, -0.141257, 0.0538693
20, 0.335785, -0.136469, 0.0550664
20, 0.335187, -0.139462, 0.0538693
20, 0.341771, -0.144848, 0.0454896
20, 0.341172, -0.146046, 0.0514751
20, 0.342369, -0.141257, 0.0508765
20, 0.344165, -0.141257, 0.0514751
20, 0.346559, -0.149637, 0.0532707
20, 0.347756, -0.144848, 0.0520736
20, 0.351347, -0.144848, 0.0520736
20, 0.343566, -0.143651, 0.0514751
20, 0.345362, -0.146644, 0.0442925
20, 0.344165, -0.146046, 0.0460881
20, 0.343566, -0.143651, 0.0526722
20, 0.343566, -0.150235, 0.0448911
20, 0.341172, -0.15263, 0.0478838
20, 0.346559, -0.149637, 0.0514751
20, 0.347756, -0.141257, 0.0466867
20, 0.345362, -0.143651, 0.0490809
20, 0.341771, -0.147243, 0.043694
20, 0.342968, -0.146046, 0.038307
20, 0.347157, -0.142454, 0.0538693
20, 0.343566, -0.144848, 0.0430954
20, 0.345362, -0.152031, 0.0490809
20, 0.339975, -0.14844, 0.0532707
20, 0.342369, -0.143053, 0.0562635
20, 0.34596, -0.143651, 0.0556649
20, 0.341172, -0.142454, 0.0484823
20, 0.345362, -0.145447, 0.0478838
20, 0.338179, -0.138264, 0.0472852
20, 0.340573, -0.143053, 0.0592562
20, 0.339376, -0.144848, 0.0556649
20, 0.340573, -0.152031, 0.0520736
20, 0.347756, -0.144848, 0.0472852
20, 0.34596, -0.146046, 0.0466867
20, 0.343566, -0.145447, 0.0442925
20, 0.347756, -0.151432, 0.0448911
20, 0.344763, -0.14425, 0.0424969
